File A,File B,Iterations,Similarity,n
UC64,MSU24,100.0,0.9999948261465463,3.0
UC64,MSU24,100.0,-0.219112997290034,4.0
UC64,Stanford3,100.0,0.9999969730797574,3.0
UC64,Stanford3,100.0,0.9933365427203824,4.0
UC64,Stanford3,100.0,0.9923559494572805,5.0
UC64,Stanford3,100.0,0.6508851554132119,6.0
UC64,Duke14,100.0,0.9999962129643342,3.0
UC64,Duke14,100.0,0.9996139856619987,4.0
UC64,Duke14,100.0,0.9899733233092699,5.0
UC64,Duke14,100.0,0.9904110257017692,6.0
UC64,UCSC68,100.0,0.9999961155914818,3.0
UC64,UCSC68,100.0,0.9920255040930906,4.0
UC64,UCSC68,100.0,0.9739852451808022,5.0
UC64,UCSC68,100.0,0.3432727564425123,6.0
UC64,UCSC68,62.0,0.6840289136674577,7.0
UC64,Rice31,100.0,0.9999957579715919,3.0
UC64,Rice31,100.0,0.9939761858914462,4.0
UC64,Rice31,100.0,0.9689880811194523,5.0
UC64,Rice31,100.0,0.29977382864549446,6.0
UC64,Rice31,100.0,0.6405217102882872,7.0
UC64,Tulane29,100.0,0.9999957658429589,3.0
UC64,Tulane29,100.0,0.9978021874053433,4.0
UC64,Tulane29,100.0,0.9995231276780415,5.0
UC64,Tulane29,100.0,0.9611140348672526,6.0
UC64,Tulane29,100.0,0.9374986912048342,7.0
UC64,Lehigh96,100.0,0.9999950840217046,3.0
UC64,Lehigh96,100.0,0.9990490208333298,4.0
UC64,Lehigh96,100.0,0.9990519926984274,5.0
UC64,Lehigh96,100.0,0.7367512908515813,6.0
UC64,Lehigh96,100.0,0.9282349753233042,7.0
UC64,NYU9,100.0,0.9999961800270152,3.0
UC64,NYU9,100.0,0.27579939432352857,4.0
UC64,NYU9,100.0,0.6474303540956214,5.0
UC64,Penn94,100.0,0.9999954528234481,3.0
UC64,Syracuse56,100.0,0.9999966687954772,3.0
UC64,Syracuse56,100.0,0.9993057460676273,4.0
UC64,Syracuse56,100.0,0.9758645565221283,5.0
