File A,File B,Similarity,n
Reed98,UC33,1.5625522088e+19,5.0
Reed98,UC33,6.054509095936e+21,6.0
Reed98,UC33,8.93077355674e+25,7.0
Reed98,UC33,2.2485708202165e+29,8.0
Reed98,Auburn71,28996087890000.0,3.0
Reed98,Auburn71,-8807324003100000.0,4.0
Reed98,Auburn71,7.4204308805303e+20,5.0
Reed98,Auburn71,1.4918797982947998e+24,6.0
Reed98,Auburn71,1.72046658979898e+29,7.0
Reed98,Auburn71,3.0113967293192405e+33,8.0
Reed98,NotreDame57,10903923298800.0,3.0
Reed98,NotreDame57,9784538452260000.0,4.0
Reed98,NotreDame57,3.15236841441e+19,5.0
Reed98,NotreDame57,3.4957261189429995e+22,6.0
Reed98,NotreDame57,1.7566663083234e+26,7.0
Reed98,NotreDame57,4.0302768823024006e+29,8.0
Reed98,NotreDame57,2.4778786892744407e+33,9.0
Reed98,Wisconsin87,15816462896000.0,3.0
Reed98,Wisconsin87,-3786140224200000.0,4.0
Reed98,Wisconsin87,2.1771799305810002e+20,5.0
Reed98,Wisconsin87,3.1014819783310004e+23,6.0
Reed98,Wisconsin87,2.49192050756069e+28,7.0
Reed98,Texas80,24575976578000.0,3.0
Reed98,Texas80,1.494883118736e+16,4.0
Reed98,Texas80,6.7047354672e+19,5.0
Reed98,Texas80,2.308429990177e+22,6.0
Reed98,Texas80,4.818239959991199e+26,7.0
Reed98,Howard90,4937063496800.0,3.0
Reed98,Howard90,5265560780550000.0,4.0
Reed98,Howard90,1.73701744654e+19,5.0
Reed98,Howard90,2.385211861874e+22,6.0
Reed98,Howard90,8.852355007681e+25,7.0
Reed98,Howard90,1.75214733432089e+29,8.0
Reed98,Howard90,7.63594139796817e+32,9.0
Reed98,JMU79,8161022643200.0,3.0
Reed98,JMU79,-79159626450000.0,4.0
Reed98,JMU79,8.852134023498e+19,5.0
Reed98,JMU79,1.3925096886967999e+23,6.0
Reed98,JMU79,9.49307197780661e+27,7.0
Reed98,JMU79,1.1633558313851928e+32,8.0
Reed98,Mississippi66,17728704630800.0,3.0
Reed98,Mississippi66,1.87611928797e+16,4.0
Reed98,Mississippi66,9.3102614532e+19,5.0
Reed98,Mississippi66,9.735182675609998e+22,6.0
Reed98,Mississippi66,8.145215193065e+26,7.0
Reed98,Mississippi66,1.36538920447925e+30,8.0
Reed98,Simmons81,309067112964.0,3.0
Reed98,Simmons81,163739064636600.0,4.0
Reed98,Simmons81,1.8165449651e+17,5.0
Reed98,Simmons81,1.3015506929206002e+20,6.0
Reed98,Simmons81,1.442030251636e+23,7.0
Reed98,Simmons81,1.193964268319306e+26,8.0
Reed98,Simmons81,1.35030524755103e+29,9.0
Reed98,Colgate88,2696222255160.0,3.0
Reed98,Colgate88,2860389156780000.0,4.0
Reed98,Colgate88,6.1425698467e+18,5.0
Reed98,Colgate88,8.753757364373e+21,6.0
Reed98,Colgate88,1.883409447574e+25,7.0
Reed98,Colgate88,3.1509034833910696e+28,8.0
Reed98,Colgate88,7.124585695059201e+31,9.0
Reed98,Santa74,2812770946880.0,3.0
Reed98,Santa74,2628522889050000.0,4.0
Reed98,Santa74,6.6883761874e+18,5.0
Reed98,Santa74,8.588171907240001e+21,6.0
Reed98,Santa74,2.7296103110719997e+25,7.0
Reed98,Santa74,6.4784362790059005e+28,8.0
Reed98,Santa74,2.9246037800453113e+32,9.0
Reed98,Temple83,5750211274400.0,3.0
Reed98,Temple83,1040897183220000.0,4.0
Reed98,Temple83,1.3049772248e+19,5.0
Reed98,Temple83,1.19604479441e+21,6.0
Reed98,Temple83,1.2178098291068003e+26,7.0
Reed98,Temple83,4.0247893765316914e+29,8.0
Reed98,Texas84,43822258292000.0,3.0
Reed98,Texas84,-6.696776328e+16,4.0
Reed98,Texas84,2.414345162758e+21,5.0
Reed98,Texas84,4.5112140784194e+24,6.0
Reed98,Texas84,8.745208025531392e+29,7.0
Reed98,Oklahoma97,25281982716400.0,3.0
Reed98,Oklahoma97,1.631180141442e+16,4.0
Reed98,Oklahoma97,1.6368802335700002e+20,5.0
Reed98,Oklahoma97,1.2339078244470002e+23,6.0
Reed98,Oklahoma97,4.9411310161888e+27,7.0
Reed98,Oklahoma97,3.724399632408386e+31,8.0
Reed98,Wellesley22,1372305137160.0,3.0
Reed98,Wellesley22,942774804348000.0,4.0
Reed98,Wellesley22,1.8667709272e+18,5.0
Reed98,Wellesley22,1.651940732325e+21,6.0
Reed98,Wellesley22,3.6925745492665e+24,7.0
Reed98,Wellesley22,4.775086410397761e+27,8.0
Reed98,Wellesley22,1.2296518702643795e+31,9.0
Reed98,Michigan23,24312189048800.0,3.0
Reed98,Michigan23,1.331962165272e+16,4.0
Reed98,Michigan23,7.9620435891e+19,5.0
Reed98,Michigan23,2.112664628151e+22,6.0
Reed98,Michigan23,9.413213642865e+26,7.0
Reed98,Northeastern19,5107610412800.0,3.0
Reed98,Northeastern19,2563155927990000.0,4.0
Reed98,Northeastern19,6.445675356299999e+18,5.0
Reed98,Northeastern19,3.31535798795e+21,6.0
Reed98,Northeastern19,1.8351399182307998e+25,7.0
Reed98,Northeastern19,2.765072095032059e+28,8.0
Reed98,Northwestern25,10725201749600.0,3.0
Reed98,Northwestern25,8941983347220000.0,4.0
Reed98,Northwestern25,4.65319101635e+19,5.0
Reed98,Northwestern25,5.364887159624001e+22,6.0
Reed98,Northwestern25,8.621623692962e+26,7.0
Reed98,Northwestern25,5.654905370285096e+30,8.0
Reed98,Northwestern25,5.883656809768812e+34,9.0
Reed98,Georgetown15,8826031128800.0,3.0
Reed98,Georgetown15,8263619365170000.0,4.0
Reed98,Georgetown15,2.5220671095100002e+19,5.0
Reed98,Georgetown15,2.8541464481400002e+22,6.0
Reed98,Georgetown15,1.1620792480675001e+26,7.0
Reed98,Georgetown15,2.0086130088637e+29,8.0
Reed98,Georgetown15,1.06263742754826e+33,9.0
Reed98,UCLA26,13990158548800.0,3.0
Reed98,UCLA26,9546083567730000.0,4.0
Reed98,UCLA26,2.89232722656e+19,5.0
Reed98,UCLA26,1.9871479512420003e+22,6.0
Reed98,UCLA26,9.679274132352e+25,7.0
Reed98,UCLA26,9.336947220002402e+28,8.0
Reed98,Cornell5,17651979266400.0,3.0
Reed98,Cornell5,3987250356000000.0,4.0
Reed98,Cornell5,1.550912729929e+20,5.0
Reed98,Cornell5,1.835104569332e+23,6.0
Reed98,Cornell5,1.1393696917682697e+28,7.0
Reed98,Cornell5,1.275655434533182e+32,8.0
Reed98,UF21,39524807973600.0,3.0
Reed98,UF21,-1.059517762485e+17,4.0
Reed98,UF21,4.1276136461829994e+21,5.0
Reed98,UF21,1.3603562087427598e+25,6.0
Reed98,UF21,2.9879668803744166e+30,7.0
Reed98,William77,5015822145600.0,3.0
Reed98,William77,4070047777170000.0,4.0
Reed98,William77,1.21367071795e+19,5.0
Reed98,William77,1.264303724894e+22,6.0
Reed98,William77,5.076694388052e+25,7.0
Reed98,William77,1.0076809811030499e+29,8.0
Reed98,William77,4.951561746319202e+32,9.0
Reed98,Harvard1,23886942140000.0,3.0
Reed98,Harvard1,2.46884576271e+16,4.0
Reed98,Harvard1,1.0988088511e+20,5.0
Reed98,Harvard1,1.1616253210949999e+23,6.0
Reed98,Harvard1,7.044246696819999e+26,7.0
Reed98,Harvard1,5.891710117250818e+29,8.0
Reed98,Carnegie49,4879467604000.0,3.0
Reed98,Carnegie49,3241867760910000.0,4.0
Reed98,Carnegie49,1.10529700417e+19,5.0
Reed98,Carnegie49,6.21980623527e+21,6.0
Reed98,Carnegie49,3.843279824015e+25,7.0
Reed98,Carnegie49,1.3276253433273e+28,8.0
Reed98,Carnegie49,1.9162986728382197e+32,9.0
Reed98,Vermont70,2430189814000.0,3.0
Reed98,Vermont70,1181556662190000.0,4.0
Reed98,Vermont70,2.57475824139e+18,5.0
Reed98,Vermont70,1.554606988169e+21,6.0
Reed98,Vermont70,5.683633351503001e+24,7.0
Reed98,Vermont70,8.833077809469103e+27,8.0
Reed98,Vermont70,3.9585107095068406e+31,9.0
Reed98,Bingham82,5846190597200.0,3.0
Reed98,Bingham82,4759200419310000.0,4.0
Reed98,Bingham82,9.794610820300001e+18,5.0
Reed98,Bingham82,1.032138359387e+22,6.0
Reed98,Bingham82,2.1719247276816002e+25,7.0
Reed98,Bingham82,2.57256882098237e+28,8.0
Reed98,Bingham82,5.6869150561663e+31,9.0
Reed98,UChicago30,3439757014200.0,3.0
Reed98,UChicago30,1473836637438000.0,4.0
Reed98,UChicago30,8.83684989427e+18,5.0
Reed98,UChicago30,5.702296101844e+21,6.0
Reed98,UChicago30,1.3589387610648802e+26,7.0
Reed98,UChicago30,5.993652754347659e+29,8.0
Reed98,UChicago30,5.369539392634612e+33,9.0
Reed98,BC17,9537099730400.0,3.0
Reed98,BC17,7992764407200000.0,4.0
Reed98,BC17,2.48202885755e+19,5.0
Reed98,BC17,2.504225374594e+22,6.0
Reed98,BC17,1.2226502786229996e+26,7.0
Reed98,BC17,2.960518247985201e+29,8.0
Reed98,BC17,1.948048953077921e+33,9.0
Reed98,Smith60,1288633409320.0,3.0
Reed98,Smith60,1018876783857000.0,4.0
Reed98,Smith60,1.64321721491e+18,5.0
Reed98,Smith60,1.7290945817040003e+21,6.0
Reed98,Smith60,2.7832263828372e+24,7.0
Reed98,Smith60,3.3895895396568303e+27,8.0
Reed98,Smith60,5.5377434356095e+30,9.0
Reed98,Columbia2,9931183443600.0,3.0
Reed98,Columbia2,-620044104000000.0,4.0
Reed98,Columbia2,1.2086232016009999e+20,5.0
Reed98,Columbia2,1.2194713541826e+23,6.0
Reed98,Columbia2,1.14478249293099e+28,7.0
Reed98,Columbia2,1.388023969487908e+32,8.0
Reed98,Columbia2,2.187495562422413e+36,9.0
Reed98,Dartmouth6,5902043674800.0,3.0
Reed98,Dartmouth6,4901000298180000.0,4.0
Reed98,Dartmouth6,1.31597082974e+19,5.0
Reed98,Dartmouth6,1.36724379931e+22,6.0
Reed98,Dartmouth6,4.1262932181600005e+25,7.0
Reed98,Dartmouth6,5.0664211796378e+28,8.0
Reed98,Dartmouth6,1.7838273826396098e+32,9.0
Reed98,UMass92,8408543897200.0,3.0
Reed98,UMass92,-3825751008150000.0,4.0
Reed98,UMass92,1.293357657999e+20,5.0
Reed98,UMass92,2.1208379182689997e+23,6.0
Reed98,UMass92,1.8618630022648969e+28,7.0
Reed98,UMass92,2.5816962549466314e+32,8.0
Reed98,Tufts18,4377080374800.0,3.0
Reed98,Tufts18,3470444325420000.0,4.0
Reed98,Tufts18,8.3193799943e+18,5.0
Reed98,Tufts18,8.06954923659e+21,6.0
Reed98,Tufts18,2.1659870994249997e+25,7.0
Reed98,Tufts18,2.42903747451863e+28,8.0
Reed98,Tufts18,7.750591521220799e+31,9.0
Reed98,Berkeley13,18493759008000.0,3.0
Reed98,Berkeley13,-5444716106400000.0,4.0
Reed98,Berkeley13,2.7369241824660003e+20,5.0
Reed98,Berkeley13,2.3542447990973998e+23,6.0
Reed98,Berkeley13,2.95237589925225e+28,7.0
Reed98,Berkeley13,3.331142902277313e+32,8.0
Reed98,Virginia63,16755840288800.0,3.0
Reed98,Virginia63,-6.24422109435e+16,4.0
Reed98,Virginia63,2.1071996627623e+21,5.0
Reed98,Virginia63,6.0405541154804e+24,6.0
Reed98,Virginia63,1.2369754950999572e+30,7.0
Reed98,Virginia63,3.2407205436621905e+34,8.0
Reed98,Pepperdine86,3012667700760.0,3.0
Reed98,Pepperdine86,3074762525160000.0,4.0
Reed98,Pepperdine86,7.5406505231e+18,5.0
Reed98,Pepperdine86,1.024712304284e+22,6.0
Reed98,Pepperdine86,2.4907973229109996e+25,7.0
Reed98,Pepperdine86,3.96407296360253e+28,8.0
Reed98,Pepperdine86,9.783061971405804e+31,9.0
Reed98,Rutgers89,12612961080400.0,3.0
Reed98,Rutgers89,6752728962960000.0,4.0
Reed98,Rutgers89,2.58498026132e+19,5.0
Reed98,Rutgers89,1.2125739744123e+22,6.0
Reed98,Rutgers89,2.241375925633411e+26,7.0
Reed98,Bucknell39,2570789355480.0,3.0
Reed98,Bucknell39,2568815512800000.0,4.0
Reed98,Bucknell39,5.0834217855e+18,5.0
Reed98,Bucknell39,6.749203028689999e+21,6.0
Reed98,Bucknell39,1.3292207638198e+25,7.0
Reed98,Bucknell39,2.03112395969192e+28,8.0
Reed98,Bucknell39,4.10264247654542e+31,9.0
Baylor93,Baylor93,1791126290890000.0,3.0
Baylor93,Baylor93,3.9207418545999995e+18,4.0
Baylor93,Baylor93,1.06516143021e+23,5.0
Baylor93,Baylor93,3.4169723977348e+27,6.0
Baylor93,Baylor93,2.9661458675549904e+32,7.0
Baylor93,Baylor93,2.507402557259389e+37,8.0
Baylor93,UVA16,1839013294440000.0,3.0
Baylor93,UVA16,2.50280726573e+18,4.0
Baylor93,UVA16,2.833797928777e+23,5.0
Baylor93,UVA16,2.7043605739355103e+28,6.0
Baylor93,UVA16,3.575686867458621e+33,7.0
Baylor93,UVA16,4.7012160811237625e+38,8.0
Baylor93,Emory27,666575239340000.0,3.0
Baylor93,Emory27,1.47868253592e+18,4.0
Baylor93,Emory27,1.68022776824e+22,5.0
Baylor93,Emory27,7.310973364155e+25,6.0
Baylor93,Emory27,2.8843036089297e+30,7.0
Baylor93,Emory27,8.932732381858164e+34,8.0
Baylor93,Indiana69,2778085263570000.0,3.0
Baylor93,Indiana69,5.2628627665e+18,4.0
Baylor93,Indiana69,8.0910785864e+22,5.0
Baylor93,Indiana69,6.1610241277819996e+26,6.0
Baylor93,Indiana69,2.9108332697093994e+31,7.0
Baylor93,UC33,861940670880000.0,3.0
Baylor93,UC33,9.688169558e+17,4.0
Baylor93,UC33,1.99421049682e+22,5.0
Baylor93,UC33,3.7228965568101e+26,6.0
Baylor93,UC33,2.1455641363952893e+31,7.0
Baylor93,UC33,9.898387485048498e+35,8.0
Baylor93,Auburn71,2957334591750000.0,3.0
Baylor93,Auburn71,6.683204429999923e+16,4.0
Baylor93,Auburn71,1.7059028976086697e+24,5.0
Baylor93,Auburn71,3.191858349811711e+29,6.0
Baylor93,Auburn71,6.667526863518381e+34,7.0
Baylor93,Auburn71,1.3302742302720682e+40,8.0
Baylor93,NotreDame57,1112100007410000.0,3.0
Baylor93,NotreDame57,2.26814589957e+18,4.0
Baylor93,NotreDame57,3.7560766174500003e+22,5.0
Baylor93,NotreDame57,5.2659503956165004e+26,6.0
Baylor93,NotreDame57,2.77602545231911e+31,7.0
Baylor93,NotreDame57,1.1514229203874637e+36,8.0
Baylor93,Wisconsin87,1613133917200000.0,3.0
Baylor93,Wisconsin87,-2.93187929e+16,4.0
Baylor93,Wisconsin87,5.137963948069e+23,5.0
Baylor93,Wisconsin87,6.366819984836671e+28,6.0
Baylor93,Wisconsin87,9.741414666459719e+33,7.0
Baylor93,Texas80,2506523843350000.0,3.0
Baylor93,Texas80,3.43052552577e+18,4.0
Baylor93,Texas80,7.6988485827e+22,5.0
Baylor93,Texas80,1.30806498725125e+27,6.0
Baylor93,Texas80,8.798433867624182e+31,7.0
Baylor93,Howard90,503535122260000.0,3.0
Baylor93,Howard90,1.1978678313e+18,4.0
Baylor93,Howard90,1.79367819181e+22,5.0
Baylor93,Howard90,1.091790354093e+26,6.0
Baylor93,Howard90,5.302513406905099e+30,7.0
Baylor93,Howard90,2.1611042216274958e+35,8.0
Baylor93,JMU79,832349338240000.0,3.0
Baylor93,JMU79,3.2364826575e+17,4.0
Baylor93,JMU79,2.0785476283222e+23,5.0
Baylor93,JMU79,2.681403422884794e+28,6.0
Baylor93,JMU79,3.764070707007148e+33,7.0
Baylor93,JMU79,5.0842487496343646e+38,8.0
Baylor93,Mississippi66,1808165007310000.0,3.0
Baylor93,Mississippi66,4.2563455724e+18,4.0
Baylor93,Mississippi66,9.8942011962e+22,5.0
Baylor93,Mississippi66,1.0615054391970998e+27,6.0
Baylor93,Mississippi66,7.2923923736904e+31,7.0
Baylor93,Mississippi66,4.087416251243046e+36,8.0
Baylor93,Simmons81,31522006272300.0,3.0
Baylor93,Simmons81,3.73318186912e+16,4.0
Baylor93,Simmons81,1.76435635754e+20,5.0
Baylor93,Simmons81,1.883474069788e+23,6.0
Baylor93,Simmons81,2.2259770159509998e+27,7.0
Baylor93,Simmons81,6.249552537590801e+30,8.0
Baylor93,Colgate88,274989901137000.0,3.0
Baylor93,Colgate88,6.4660518081e+17,4.0
Baylor93,Colgate88,5.9182853968e+21,5.0
Baylor93,Colgate88,1.459504324302e+25,6.0
Baylor93,Colgate88,3.456595176436e+29,7.0
Baylor93,Colgate88,4.2041655278086995e+33,8.0
Baylor93,Santa74,286876797016000.0,3.0
Baylor93,Santa74,5.973622229e+17,4.0
Baylor93,Santa74,7.3595204669e+21,5.0
Baylor93,Santa74,7.595851290082e+25,6.0
Baylor93,Santa74,3.4349669317799e+30,7.0
Baylor93,Santa74,1.3666466835427568e+35,8.0
Baylor93,Temple83,586468725580000.0,3.0
Baylor93,Temple83,3.0601790319e+17,4.0
Baylor93,Temple83,2.1706077334400003e+22,5.0
Baylor93,Temple83,7.130857896517691e+26,6.0
Baylor93,Temple83,3.64960101724391e+31,7.0
Baylor93,Temple83,1.8982629571574204e+36,8.0
Baylor93,Texas84,4469467771900000.0,3.0
Baylor93,Texas84,-9.824090512e+18,4.0
Baylor93,Texas84,5.777671820917001e+24,5.0
Baylor93,Texas84,1.2371076728924506e+30,6.0
Baylor93,Texas84,3.402505312602271e+35,7.0
Baylor93,Oklahoma97,2578529983730000.0,3.0
Baylor93,Oklahoma97,3.97276544019e+18,4.0
Baylor93,Oklahoma97,2.52755990322e+23,5.0
Baylor93,Oklahoma97,1.4631605386780602e+28,6.0
Baylor93,Oklahoma97,1.5757739541179898e+33,7.0
Baylor93,Oklahoma97,1.5868109985681873e+38,8.0
Baylor93,Wellesley22,139962517287000.0,3.0
Baylor93,Wellesley22,2.14949089396e+17,4.0
Baylor93,Wellesley22,1.96509468828e+21,5.0
Baylor93,Wellesley22,9.225570521965e+24,6.0
Baylor93,Wellesley22,2.3315223267379997e+29,7.0
Baylor93,Wellesley22,6.330422898403054e+33,8.0
Baylor93,Michigan23,2479619938660000.0,3.0
Baylor93,Michigan23,3.15121320329e+18,4.0
Baylor93,Michigan23,1.05702577842e+23,5.0
Baylor93,Michigan23,3.2401606974219604e+27,6.0
Baylor93,Michigan23,2.3760310566297896e+32,7.0
Baylor93,Northeastern19,520929340960000.0,3.0
Baylor93,Northeastern19,5.9701292238e+17,4.0
Baylor93,Northeastern19,7.9324198496e+21,5.0
Baylor93,Northeastern19,9.220210675751e+25,6.0
Baylor93,Northeastern19,3.37116061031897e+30,7.0
Baylor93,Northeastern19,1.0791590240072051e+35,8.0
Baylor93,Northwestern25,1093872051220000.0,3.0
Baylor93,Northwestern25,2.11815715804e+18,4.0
Baylor93,Northwestern25,7.16231497475e+22,5.0
Baylor93,Northwestern25,3.3826297292401e+27,6.0
Baylor93,Northwestern25,2.7856056111913698e+32,7.0
Baylor93,Northwestern25,2.2907159444478943e+37,8.0
Baylor93,Georgetown15,900174094660000.0,3.0
Baylor93,Georgetown15,1.89003111029e+18,4.0
Baylor93,Georgetown15,2.7044836377700002e+22,5.0
Baylor93,Georgetown15,2.333837543642e+26,6.0
Baylor93,Georgetown15,1.05548817401208e+31,7.0
Baylor93,Georgetown15,4.056718721626435e+35,8.0
Baylor93,UCLA26,1426867651160000.0,3.0
Baylor93,UCLA26,2.15753213901e+18,4.0
Baylor93,UCLA26,3.00292290525e+22,5.0
Baylor93,UCLA26,1.7167030574079997e+26,6.0
Baylor93,UCLA26,7.2698776643129e+30,7.0
Baylor93,UCLA26,2.6221356431361555e+35,8.0
Baylor93,Cornell5,1800339724980000.0,3.0
Baylor93,Cornell5,1.4731726955e+18,4.0
Baylor93,Cornell5,3.253944705681e+23,5.0
Baylor93,Cornell5,3.35950313479547e+28,6.0
Baylor93,Cornell5,4.327856521018101e+33,7.0
Baylor93,Cornell5,5.536393909642602e+38,8.0
Baylor93,UF21,4031167318020000.0,3.0
Baylor93,UF21,-1.6555059902500002e+19,4.0
Baylor93,UF21,1.0169303723987e+25,5.0
Baylor93,UF21,3.198959074252669e+30,6.0
Baylor93,UF21,1.1867327666939992e+36,7.0
Baylor93,William77,511567780920000.0,3.0
Baylor93,William77,9.4497004699e+17,4.0
Baylor93,William77,1.4366971575499999e+22,5.0
Baylor93,William77,1.8084829961304998e+26,6.0
Baylor93,William77,6.7870200671591e+30,7.0
Baylor93,William77,2.4541859052948153e+35,8.0
Baylor93,Harvard1,2436248660500000.0,3.0
Baylor93,Harvard1,5.5169866252e+18,4.0
Baylor93,Harvard1,1.07326020409e+23,5.0
Baylor93,Harvard1,2.6662097542700004e+26,6.0
Baylor93,Harvard1,1.4080224250145e+31,7.0
Baylor93,Harvard1,2.4750485353713597e+35,8.0
Baylor93,Carnegie49,497660870300000.0,3.0
Baylor93,Carnegie49,7.3933061562e+17,4.0
Baylor93,Carnegie49,1.1506927619700001e+22,5.0
Baylor93,Carnegie49,4.854225126264e+25,6.0
Baylor93,Carnegie49,1.7505708082108004e+30,7.0
Baylor93,Carnegie49,3.7528382753044917e+34,8.0
Baylor93,Vermont70,247857036050000.0,3.0
Baylor93,Vermont70,2.7343090813e+17,4.0
Baylor93,Vermont70,3.02486727909e+21,5.0
Baylor93,Vermont70,3.0359691166706996e+25,6.0
Baylor93,Vermont70,1.00789287472401e+30,7.0
Baylor93,Vermont70,2.5913443681208723e+34,8.0
Baylor93,Bingham82,596257734790000.0,3.0
Baylor93,Bingham82,1.06797298557e+18,4.0
Baylor93,Bingham82,9.3074626354e+21,5.0
Baylor93,Bingham82,1.1225190114930001e+25,6.0
Baylor93,Bingham82,2.663624740184e+29,7.0
Baylor93,Bingham82,6.1319818707255996e+32,8.0
Baylor93,UChicago30,350823616065000.0,3.0
Baylor93,UChicago30,3.73260707691e+17,4.0
Baylor93,UChicago30,1.497802325533e+22,5.0
Baylor93,UChicago30,5.86168442327254e+26,6.0
Baylor93,UChicago30,4.723601091591441e+31,7.0
Baylor93,UChicago30,2.4956612840267295e+36,8.0
Baylor93,BC17,972696559780000.0,3.0
Baylor93,BC17,1.83923701145e+18,4.0
Baylor93,BC17,2.78487134088e+22,5.0
Baylor93,BC17,3.3260293438600005e+26,6.0
Baylor93,BC17,1.7886086756061297e+31,7.0
Baylor93,BC17,8.930478776102668e+35,8.0
Baylor93,Smith60,131428769699000.0,3.0
Baylor93,Smith60,2.29547295364e+17,4.0
Baylor93,Smith60,1.5419888269600002e+21,5.0
Baylor93,Smith60,1.592944606245e+24,6.0
Baylor93,Smith60,2.8560459965069996e+28,7.0
Baylor93,Smith60,-5.323485375874004e+30,8.0
Baylor93,Columbia2,1012889478270000.0,3.0
Baylor93,Columbia2,2.618308123e+17,4.0
Baylor93,Columbia2,2.678994128924e+23,5.0
Baylor93,Columbia2,2.9543295701913153e+28,6.0
Baylor93,Columbia2,4.387573181944854e+33,7.0
Baylor93,Columbia2,6.161960588986944e+38,8.0
Baylor93,Dartmouth6,601954235610000.0,3.0
Baylor93,Dartmouth6,1.11136960396e+18,4.0
Baylor93,Dartmouth6,1.3331728038e+22,5.0
Baylor93,Dartmouth6,5.129244006359e+25,6.0
Baylor93,Dartmouth6,1.7483770479602996e+30,7.0
Baylor93,Dartmouth6,3.7865225858710016e+34,8.0
Baylor93,UMass92,857594232290000.0,3.0
Baylor93,UMass92,-3.5023165665e+17,4.0
Baylor93,UMass92,3.103052821406001e+23,5.0
Baylor93,UMass92,4.537615329170976e+28,6.0
Baylor93,UMass92,7.389951240654163e+33,7.0
Baylor93,UMass92,1.140064216612331e+39,8.0
Baylor93,Tufts18,446421988110000.0,3.0
Baylor93,Tufts18,7.8289548109e+17,4.0
Baylor93,Tufts18,8.2745571599e+21,5.0
Baylor93,Tufts18,2.465167081233e+25,6.0
Baylor93,Tufts18,7.109624890505001e+29,7.0
Baylor93,Tufts18,1.3160008627610596e+34,8.0
Baylor93,Berkeley13,1886193525600000.0,3.0
Baylor93,Berkeley13,-3.040187908e+17,4.0
Baylor93,Berkeley13,6.157432028874e+23,5.0
Baylor93,Berkeley13,7.174219515092475e+28,6.0
Baylor93,Berkeley13,1.1142756611678048e+34,7.0
Baylor93,Berkeley13,1.5131168118438332e+39,8.0
Baylor93,Virginia63,1708941781660000.0,3.0
Baylor93,Virginia63,-1.01574718915e+19,4.0
Baylor93,Virginia63,5.213624700463201e+24,5.0
Baylor93,Virginia63,1.447501832716807e+30,6.0
Baylor93,Virginia63,4.923308094823199e+35,7.0
Baylor93,Virginia63,1.4549421460098716e+41,8.0
Baylor93,Pepperdine86,307264429557000.0,3.0
Baylor93,Pepperdine86,6.9193849682e+17,4.0
Baylor93,Pepperdine86,7.25890850412e+21,5.0
Baylor93,Pepperdine86,1.263715303745e+25,6.0
Baylor93,Pepperdine86,3.4580177097070004e+29,7.0
Baylor93,Pepperdine86,1.8603862838999403e+33,8.0
Baylor93,Rutgers89,1286406161030000.0,3.0
Baylor93,Rutgers89,1.58387078512e+18,4.0
Baylor93,Rutgers89,3.60550467206e+22,5.0
Baylor93,Rutgers89,1.0365713721514251e+27,6.0
Baylor93,Rutgers89,6.395210927471674e+31,7.0
Baylor93,Bucknell39,262196897661000.0,3.0
Baylor93,Bucknell39,5.784390877e+17,4.0
Baylor93,Bucknell39,4.780342236980001e+21,5.0
Baylor93,Bucknell39,6.39723964663e+24,6.0
Baylor93,Bucknell39,1.4081946453970001e+29,7.0
Baylor93,Bucknell39,6.404649582975996e+31,8.0
UVA16,UVA16,1888180590240000.0,3.0
UVA16,UVA16,3.1259280093489997e+18,4.0
UVA16,UVA16,1.05245415201069e+24,5.0
UVA16,UVA16,2.235634265041219e+29,6.0
UVA16,UVA16,4.389724833594878e+34,7.0
UVA16,UVA16,8.963582420539431e+39,8.0
UVA16,Emory27,684396590640000.0,3.0
UVA16,Emory27,7.58706308916e+17,4.0
UVA16,Emory27,3.075449800284e+22,5.0
UVA16,Emory27,3.1965131516175e+26,6.0
UVA16,Emory27,3.0869471557232935e+31,7.0
UVA16,Emory27,1.6612436463949606e+36,8.0
UVA16,Indiana69,2852359299720000.0,3.0
UVA16,Indiana69,2.89673032805e+18,4.0
UVA16,Indiana69,1.6399832861160002e+23,5.0
UVA16,Indiana69,4.2729635050330006e+27,6.0
UVA16,Indiana69,3.346737374995919e+32,7.0
UVA16,UC33,884985252480000.0,3.0
UVA16,UC33,6.53472433345e+17,4.0
UVA16,UC33,5.267289205398001e+22,5.0
UVA16,UC33,3.036328988367971e+27,6.0
UVA16,UC33,2.600996049614741e+32,7.0
UVA16,UC33,1.8724693947789773e+37,8.0
UVA16,Auburn71,3036400983000000.0,3.0
UVA16,Auburn71,8.89486522824e+18,4.0
UVA16,Auburn71,6.769198589122539e+24,5.0
UVA16,Auburn71,2.652555737790547e+30,6.0
UVA16,Auburn71,8.217687988652465e+35,7.0
UVA16,Auburn71,2.5466024366351923e+41,8.0
UVA16,NotreDame57,1141832772360000.0,3.0
UVA16,NotreDame57,1.423691485191e+18,4.0
UVA16,NotreDame57,9.108939452647001e+22,5.0
UVA16,NotreDame57,3.9208358390246495e+27,6.0
UVA16,NotreDame57,3.288825542802055e+32,7.0
UVA16,NotreDame57,2.151185854697257e+37,8.0
UVA16,Wisconsin87,1656262171200000.0,3.0
UVA16,Wisconsin87,3.54360173933e+18,4.0
UVA16,Wisconsin87,2.06094629787829e+24,5.0
UVA16,Wisconsin87,5.2881542953160466e+29,6.0
UVA16,Wisconsin87,1.200369719047416e+35,7.0
UVA16,Texas80,2573537496600000.0,3.0
UVA16,Texas80,2.0073938492009997e+18,4.0
UVA16,Texas80,1.778325752461e+23,5.0
UVA16,Texas80,1.067761297876245e+28,6.0
